geneid	taxid	symbol	Full_name_from_nomenclature_authority
38990	7227	Cpr66D	Cuticular protein 66D
38992	7227	CG13305	-
38993	7227	Arr2	Arrestin 2
38994	7227	Pex7	Peroxin 7
38995	7227	h	hairy
38997	7227	CG6511	-
38998	7227	Cp18	Chorion protein 18
38999	7227	Cp15	Chorion protein 15
39000	7227	Cp19	Chorion protein 19
39001	7227	Cp16	Chorion protein 16
39002	7227	Prm	Paramyosin
39003	7227	CG6576	-
39004	7227	Fhos	Formin homology 2 domain containing ortholog
39005	7227	CG5804	-
39007	7227	CG13310	-
39008	7227	CG13311	-
39010	7227	CG13312	-
39011	7227	CG13308	-
39012	7227	CG13309	-
39013	7227	dally	division abnormally delayed
39014	7227	Mcm7	Minichromosome maintenance 7
39015	7227	TrpA1	Transient receptor potential cation channel A1 ortholog
39016	7227	mfr	misfire
39017	7227	Tsp66E	Tetraspanin 66E
39018	7227	orb2	-
39020	7227	GNBP3	Gram-negative bacteria binding protein 3
39022	7227	CG13313	-
39023	7227	CG5660	-
39024	7227	CG5653	-
39025	7227	CG5021	-
39026	7227	CG5026	-
39027	7227	pix	pixie
39028	7227	Srp68	Signal recognition particle protein 68
39029	7227	CG5644	-
39030	7227	CG13314	-
39031	7227	Galk	Galactokinase
39032	7227	CG5068	-
39033	7227	CG5280	-
39034	7227	smg	smaug
39035	7227	CG5087	-
39036	7227	Doc3	Dorsocross3
39037	7227	CG5194	-
39038	7227	Doc2	Dorsocross2
39039	7227	Doc1	Dorsocross1
39040	7227	CG5144	-
39041	7227	Argk	Arginine kinase
39043	7227	CG4911	-
39044	7227	CG4942	-
39048	7227	Tequila	-
39049	7227	bol	boule
39050	7227	Dhpr	Dihydropteridine reductase
39051	7227	Use1	USE1 ortholog (S. cerevisiae)
39052	7227	nwk	nervous wreck
39054	7227	Rdl	Resistant to dieldrin
39055	7227	Slc45-1	Slc45 ortholog 1
39056	7227	CG4476	-
39057	7227	CG4483	-
39058	7227	CG4477	-
39062	7227	PGRP-LA	Peptidoglycan recognition protein LA
39063	7227	PGRP-LC	Peptidoglycan recognition protein LC
39064	7227	PGRP-LF	Peptidoglycan recognition protein LF
39065	7227	UGP	-
39066	7227	Pdxk	Pyridoxal kinase
39067	7227	CG4447	-
39068	7227	Klp67A	Kinesin-like protein at 67A
39069	7227	CG4452	-
39070	7227	Fdx1	Ferredoxin 1
39071	7227	Hsp67Bc	Heat shock gene 67Bc
39074	7227	CG4461	-
39075	7227	Hsp26	Heat shock protein 26
39076	7227	Hsp67Ba	Heat shock gene 67Ba
39077	7227	Hsp23	Heat shock protein 23
39078	7227	Hsp27	Heat shock protein 27
39079	7227	CG4080	-
39081	7227	Cpr67B	Cuticular protein 67B
39082	7227	CG4022	-
39083	7227	CG3689	-
39084	7227	CG3982	-
39085	7227	aay	astray
39086	7227	CG3967	-
39088	7227	RpS17	Ribosomal protein S17
39089	7227	MTF-1	Metal response element-binding Transcription Factor-1
39090	7227	Bet3	BET3 ortholog (S. cerevisiae)
39091	7227	Nf-YA	Nuclear factor Y-box A
39092	7227	CG33926	-
39093	7227	CG3529	-
39094	7227	CG3448	-
39095	7227	phol	pleiohomeotic like
39096	7227	CG3437	-
39097	7227	CG3552	-
39098	7227	CG3434	-
39099	7227	CG44838	-
39102	7227	Uch-L5	Ubiquitin carboxy-terminal hydrolase L5 ortholog
39103	7227	Jarid2	Jumonji, AT rich interactive domain 2
39104	7227	pall	pallbearer
39105	7227	CG32036	-
39106	7227	path	pathetic
39107	7227	CG3408	-
39108	7227	RpS9	Ribosomal protein S9
39109	7227	Or67a	Odorant receptor 67a
39110	7227	Ir67a	Ionotropic receptor 67a
39111	7227	CG42673	-
39114	7227	CG3222	-
39115	7227	CG3088	-
39116	7227	CG3306	-
39118	7227	LanB2	Laminin B2
39119	7227	CG3335	-
39120	7227	Or67b	Odorant receptor 67b
39121	7227	CG8336	-
39122	7227	fry	furry
39123	7227	CG8329	-
39124	7227	CG18179	-
39125	7227	CG18180	-
39127	7227	CNMaR	CNMamide Receptor
39129	7227	CG16717	-
39130	7227	alphaTub67C	alpha-Tubulin at 67C
39131	7227	CG16719	-
39132	7227	CG6767	-
39133	7227	Ubc4	Ubiquitin conjugating enzyme 4
39134	7227	CG6761	-
39135	7227	CG16711	-
39136	7227	SH3PX1	SH3PX1 ortholog (H. sapiens)
39137	7227	vsg	visgun
39138	7227	CG18178	-
39139	7227	CG14174	-
39141	7227	defl	deflated
39142	7227	Naa60	N(alpha)-acetyltransferase 60
39143	7227	ATPsynB	ATP synthase, subunit B
39144	7227	CG6749	-
39145	7227	CG42268	-
39147	7227	CG8177	-
39148	7227	Zasp67	-
39149	7227	Ilp1	Insulin-like peptide 1
39150	7227	Ilp2	Insulin-like peptide 2
39151	7227	Ilp3	Insulin-like peptide 3
39152	7227	Ilp4	Insulin-like peptide 4
39153	7227	CG43897	-
39156	7227	I-2	Inhibitor-2
39157	7227	Cdk8	Cyclin-dependent kinase 8
39158	7227	RasGAP1	Ras GTPase activating protein 1
39159	7227	CG10809	-
39160	7227	iPLA2-VIA	calcium-independent phospholipase A2 VIA
39161	7227	CG8108	-
39164	7227	Taf2	TBP-associated factor 2
39165	7227	CalpB	Calpain-B
39166	7227	CG6709	-
39167	7227	CG14164	-
39168	7227	CG6707	-
39169	7227	nudE	-
39172	7227	CG6685	-
39173	7227	Dronc	Death regulator Nedd2-like caspase
39174	7227	CG6674	-
39175	7227	vnc	variable nurse cells
39177	7227	CG14160	-
39178	7227	CG32053	-
39179	7227	CG42825	-
39180	7227	dpr10	defective proboscis extension response 10
39181	7227	CG8072	-
39183	7227	CG6628	-
39186	7227	CG8065	-
39188	7227	CG32055	-
39189	7227	Or67c	Odorant receptor 67c
39191	7227	Or67d	Odorant receptor 67d
39193	7227	CG12362	-
39194	7227	Ir67b	Ionotropic receptor 67b
39195	7227	Gem3	Gemin3
39196	7227	CG32061	-
39197	7227	CG6527	-
39198	7227	A2bp1	Ataxin-2 binding protein 1
39201	7227	CG14151	-
39202	7227	hay	haywire
39203	7227	E(z)	Enhancer of zeste
39204	7227	CG8009	-
39205	7227	CG18628	-
39206	7227	CG32066	-
39207	7227	CG14154	-
39208	7227	CG14153	-
39210	7227	CG8003	-
39212	7227	simj	simjang
39213	7227	CG11811	-
39214	7227	ND-13B	NADH dehydrogenase (ubiquinone) 13 kDa B subunit
39215	7227	NijA	Ninjurin A
39216	7227	CG12523	-
39217	7227	tna	tonalli
39218	7227	CG6418	-
39219	7227	Blos4	Biogenesis of lysosome-related organelles complex 1, subunit 4
39220	7227	CG6409	-
39221	7227	CG7949	-
39222	7227	CG6404	-
39223	7227	Cpr67Fa1	Cuticular protein 67Fa1
39224	7227	Cpr67Fa2	Cuticular protein 67Fa2
39225	7227	Cpr67Fb	Cuticular protein 67Fb
39226	7227	Aps	-
39227	7227	CG14147	-
39228	7227	klu	klumpfuss
39230	7227	CG32079	-
39231	7227	CG43693	-
39232	7227	CG7888	-
39233	7227	CG6321	-
39234	7227	Blos2	Biogenesis of lysosome-related organelles complex 1, subunit 2
39235	7227	CG32069	-
39237	7227	CG6310	-
39238	7227	Mocs1	Molybdenum cofactor synthesis 1 ortholog
39240	7227	CG7839	-
39241	7227	JIL-1	JIL-1 kinase
39242	7227	CG6279	-
39243	7227	CG6272	-
39244	7227	APP-BP1	beta-Amyloid precursor protein binding protein 1
39245	7227	Elo68beta	Elongase 68beta
39246	7227	CG32071	-
39248	7227	CG12522	-
39250	7227	CG7638	-
39251	7227	Sod	Superoxide dismutase
39252	7227	FoxK	Forkhead box K
39253	7227	mRpL2	mitochondrial ribosomal protein L2
39254	7227	Ufd1-like	Ubiquitin fusion-degradation 1-like
39255	7227	NaPi-III	Na[+]-dependent inorganic phosphate cotransporter type III
39256	7227	CG14143	-
39257	7227	CG6216	-
39258	7227	CG32082	-
39259	7227	wls	wntless
39260	7227	CG7616	-
39261	7227	CG14142	-
39262	7227	GlcAT-P	-
39263	7227	CG7607	-
39264	7227	CG14141	-
39265	7227	Plod	procollagen lysyl hydroxylase
39266	7227	Ube3a	Ubiquitin protein ligase E3A
39267	7227	CG7600	-
39268	7227	CG42671	-
39269	7227	Ir68a	Ionotropic receptor 68a
39270	7227	scyl	scylla
39271	7227	CG6175	-
39272	7227	CG7573	-
39273	7227	CG6168	-
39274	7227	CG6163	-
39275	7227	CG11726	-
39276	7227	CG7560	-
39277	7227	CG6149	-
39278	7227	CG7557	-
39279	7227	CG12289	-
39280	7227	CG7551	-
39281	7227	CG6140	-
39282	7227	Vha16-2	Vacuolar H[+] ATPase 16kD subunit 2
39284	7227	chrb	charybde
39285	7227	Sgs8	Salivary gland secretion 8
39288	7227	Sgs3	Salivary gland secretion 3
39289	7227	CG7512	-
39293	7227	Mob2	-
39294	7227	CG7394	-
39297	7227	rt	rotated abdomen
39300	7227	CG14137	-
39301	7227	CG7368	-
39302	7227	CG6091	-
39304	7227	CG6084	-
39305	7227	CG6083	-
39306	7227	PCID2	PCI domain-containing protein 2
39307	7227	CG32091	-
39308	7227	CG6071	-
39309	7227	RIOK1	RIO kinase 1
39310	7227	CG7339	-
39311	7227	CG32085	-
39313	7227	TfIIEalpha	Transcription factor IIEalpha
39314	7227	Sugb	Sugar baby
39315	7227	Pallidin	Pallidin ortholog (H. sapiens)
39316	7227	CG14135	-
39317	7227	CG11652	-
39318	7227	CG6053	-
39319	7227	CG11658	-
39320	7227	Ccdc56	Coiled-coil domain containing 56
39321	7227	crim	crimpled
39322	7227	Bmcp	-
39323	7227	CG32087	-
39324	7227	Gr68a	Gustatory receptor 68a
39325	7227	CG6024	-
39326	7227	Muc68D	Mucin 68D
39327	7227	Tim13	-
39328	7227	CG14131	-
39329	7227	Pi3K68D	Phosphotidylinositol 3 kinase 68D
39330	7227	CG5964	-
39331	7227	CG10907	-
39332	7227	Klp68D	Kinesin-like protein at 68D
39333	7227	CG10361	-
39334	7227	CG42255	-
39335	7227	CG14130	-
39336	7227	CG5946	-
39337	7227	CG11597	-
39338	7227	RpL10Ab	Ribosomal protein L10Ab
39339	7227	CG7264	-
39340	7227	CycA	Cyclin A
39343	7227	CG5906	-
39344	7227	Sprn	Spermitin
39345	7227	CCDC151	Coiled-coil domain containing protein 151
39346	7227	CG5897	-
39347	7227	CG11588	-
39348	7227	SdhAL	Succinate dehydrogenase, subunit A (flavoprotein)-like
39349	7227	byn	brachyenteron
39351	7227	Rpt4R	Regulatory particle triple-A ATPase 4-related
39352	7227	CG5883	-
39353	7227	CG7252	-
39354	7227	CG17826	-
39355	7227	obst-G	obstructor-G
39356	7227	CG7248	-
39357	7227	CG11570	-
39359	7227	CG14125	-
39360	7227	CG43896	-
39362	7227	CG6938	-
39363	7227	CG6931	-
39364	7227	viaf	viral IAP-associated factor
39365	7227	Grip163	-
39366	7227	Pop2	-
39367	7227	CG6928	-
39368	7227	rols	rolling pebbles
39369	7227	CG6793	-
39373	7227	CG17154	-
39374	7227	l(3)j2D3	lethal (3) j2D3
39375	7227	ssp	sunspot
39376	7227	CG11560	-
39377	7227	yps	ypsilon schachtel
39378	7227	Ir68b	Ionotropic receptor 68b
39381	7227	CG11534	-
39382	7227	CG5645	-
39383	7227	Atg12	Autophagy-related 12
39385	7227	RhoGAP68F	Rho GTPase activating protein at 68F
39386	7227	CG5642	-
39387	7227	Nrx-IV	Neurexin IV
39388	7227	CG9760	-
39389	7227	Rh7	Rhodopsin 7
39390	7227	CAH2	Carbonic anhydrase 2
39391	7227	CG6910	-
39392	7227	Est-6	Esterase 6
39393	7227	Est-P	Esterase P
39394	7227	thoc6	-
39395	7227	CG11529	-
39396	7227	Adk1	Adenylate kinase 1
39397	7227	CG5626	-
39399	7227	app	approximated
39400	7227	CG32100	-
39402	7227	Pbgs	Porphobilinogen synthase
39403	7227	CG4300	-
39404	7227	CG10426	-
39405	7227	CG4328	-
39406	7227	CG32105	-
39408	7227	CG10418	-
39409	7227	CrzR	Corazonin receptor
39410	7227	Ncc69	sodium chloride cotransporter 69
39411	7227	Obp69a	Odorant-binding protein 69a
39413	7227	CG32104	-
39414	7227	Smyd4	SET and MYND domain protein 4
39415	7227	CG32103	-
39417	7227	ArfGAP1	ADP-ribosylation factor GTPase activating protein 1
39418	7227	toe	twin of eyg
39419	7227	eyg	eyegone
39420	7227	CG10616	-
39421	7227	CG10663	-
39422	7227	CG10660	-
39423	7227	CG10657	-
39424	7227	CG10638	-
39425	7227	CG10681	-
39426	7227	CG10646	-
39428	7227	CG10654	-
39429	7227	sti	sticky
39430	7227	tral	trailer hitch
39431	7227	Gcn5	Gcn5 ortholog
39432	7227	ver	verrocchio
39433	7227	eIF-2beta	Eukaryotic initiation factor 2beta
39434	7227	nst	nesthocker
39435	7227	Tsf2	Transferrin 2
39436	7227	CG10688	-
39437	7227	CG4069	-
39438	7227	sowah	sosondowah
39439	7227	ara	araucan
39440	7227	caup	caupolican
39441	7227	mirr	mirror
39443	7227	Ptp69D	Protein tyrosine phosphatase 69D
39444	7227	CG32109	-
39445	7227	Klc	Kinesin light chain
39446	7227	CG10984	-
39447	7227	CG10973	-
39448	7227	CG32113	-
39450	7227	Hip1	Huntingtin interacting protein 1
39451	7227	CG10969	-
39452	7227	CG17666	-
39453	7227	CG42709	-
39454	7227	Atg1	Autophagy-related 1
39455	7227	Sap130	Sin3A-associated protein 130
39456	7227	CG10754	-
39457	7227	CG42588	-
39458	7227	CG10960	-
39459	7227	CG10948	-
39460	7227	Wbp2	Wbp2 ortholog
39461	7227	Ent3	Equilibrative nucleoside transporter 3
39462	7227	CG10943	-
39463	7227	CG14120	-
39464	7227	CG43894	-
39465	7227	CG14118	-
39466	7227	CG12520	-
39467	7227	CG10752	-
39469	7227	CG10748	-
39470	7227	CG10749	-
39471	7227	CG11262	-
39472	7227	CG11263	-
39473	7227	CG14117	-
39474	7227	CG11261	-
39475	7227	MICAL-like	-
39476	7227	CG11267	-
39477	7227	mRpL20	mitochondrial ribosomal protein L20
39478	7227	ste14	isoprenylcysteine carboxylmethyltransferase
39479	7227	AdenoK	Adenosine Kinase
39480	7227	RpS12	Ribosomal protein S12
39481	7227	Zmynd10	ZMYND10 homolog
39483	7227	SRm160	-
39484	7227	RpS4	Ribosomal protein S4
39485	7227	Syx13	Syntaxin 13
39486	7227	CG11279	-
39487	7227	CG14115	-
39489	7227	CG17300	-
39490	7227	CG11251	-
39491	7227	trn	tartan
39492	7227	snky	sneaky
39493	7227	caps	capricious
39494	7227	SP	Sex Peptide
39495	7227	CG17687	-
39496	7227	SNCF	SoxNeuro Co-Factor
39497	7227	CG14111	-
39498	7227	CG14107	-
39499	7227	ImpL1	Ecdysone-inducible gene L1
39500	7227	CG14110	-
39501	7227	CG10171	-
39502	7227	Poc1	Proteome of centrioles 1
39504	7227	CG10222	-
39505	7227	flr	flare
39506	7227	CG14106	-
39507	7227	CG14105	-
39508	7227	CG10713	-
39509	7227	CG10154	-
39510	7227	CG10725	-
39511	7227	CG10140	-
39512	7227	CG14109	-
39513	7227	cmb	combover
39514	7227	CG10133	-
39515	7227	CG10116	-
39516	7227	CG10738	-
39517	7227	CG10089	-
39518	7227	stv	starvin
39520	7227	Abp1	Actin binding protein 1
39521	7227	Tgi	Tondu-domain-containing Growth Inhibitor
39522	7227	Spt20	-
39523	7227	Vps36	Vacuolar protein sorting 36
39524	7227	Liprin-beta	-
39525	7227	CG10710	-
39527	7227	bru-3	bruno-3
39528	7227	CG8757	-
39529	7227	Hml	Hemolectin
39530	7227	CG8745	-
39531	7227	CG13737	-
39533	7227	dysc	dyschronic
39535	7227	CG8833	-
39536	7227	DCTN1-p150	Dynactin 1, p150 subunit
39537	7227	CG32137	-
39539	7227	Meics	Meiotic central spindle
39540	7227	ssp2	short spindle 2
39541	7227	CG13738	-
39542	7227	Hsc70-1	Heat shock protein cognate 1
39543	7227	CG17364	-
39545	7227	CG17362	-
39546	7227	CG9040	-
39547	7227	26-29-p	26-29kD-proteinase
39548	7227	CG17361	-
39549	7227	CG17359	-
39550	7227	Nprl3	Nitrogen permease regulator-like 3
39551	7227	upSET	-
39552	7227	Ptip	PAX transcription activation domain interacting protein
39554	7227	endos	endosulfine
39555	7227	CG6650	-
39556	7227	CG6661	-
39557	7227	Hsc70Cb	-
39558	7227	blue	bluestreak
39559	7227	CG6833	-
39560	7227	CG13484	-
39561	7227	CG32138	-
39564	7227	btl	breathless
39565	7227	CG8100	-
39566	7227	Fbp1	Fat body protein 1
39567	7227	Sox21a	-
39569	7227	Sox21b	-
39570	7227	D	Dichaete
39571	7227	nan	nanchung
39572	7227	nuf	nuclear fallout
39573	7227	CG7768	-
39574	7227	CG7924	-
39575	7227	CG7906	-
39577	7227	CG13482	-
39579	7227	CG13481	-
39580	7227	CG3868	-
39581	7227	stwl	stonewall
39582	7227	CG3919	-
39583	7227	bbg	big bang
39585	7227	CG9592	-
39586	7227	CG4613	-
39587	7227	Mpcp	Mitochondrial phosphate carrier protein
39588	7227	Gbs-70E	Glycogen binding subunit 70E
39592	7227	shd	shade
39593	7227	CG9628	-
39594	7227	RecQ5	RecQ5 helicase
39596	7227	dlp	dally-like
39597	7227	CG4914	-
39598	7227	CG5048	-
39599	7227	CG13477	-
39600	7227	CG13474	-
39601	7227	CG17177	-
39602	7227	CG13476	-
39603	7227	CG13473	-
39604	7227	CG13471	-
39608	7227	CG9384	-
39609	7227	CG17173	-
39610	7227	mop	myopic
39611	7227	bmm	brummer
39612	7227	Tdrd3	tudor domain containing 3 ortholog (H. sapiens)
39613	7227	CG9425	-
39615	7227	gnu	giant nuclei
39616	7227	CG17839	-
39617	7227	DCX-EMAP	Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog
39619	7227	Tom	Twin of m4
39620	7227	Brd	Bearded
39621	7227	Ocho	-
39623	7227	CG3349	-
39624	7227	CG5114	-
39625	7227	mnd	minidiscs
39626	7227	Zip71B	Zinc/iron regulated transporter-related protein 71B
39627	7227	mRpL39	mitochondrial ribosomal protein L39
39628	7227	Prosbeta2	Proteasome beta2 subunit
39629	7227	Reck	Reversion-inducing-cysteine-rich protein with kazal motifs
39630	7227	Sytbeta	Synaptotagmin beta
39633	7227	CG18581	-
39634	7227	CG12310	-
39635	7227	CG13461	-
39636	7227	CG18649	-
39637	7227	CG13463	-
39638	7227	CG13460	-
39641	7227	Or71a	Odorant receptor 71a
39643	7227	sstn	stepping stone
39644	7227	Aats-gly	Glycyl-tRNA synthetase
39645	7227	CTPsyn	CTP synthase
39646	7227	CG13458	-
39647	7227	Cep135	-
39648	7227	CG16959	-
39649	7227	CG13457	-
39650	7227	CG12316	-
39651	7227	Pdi	Protein disulfide isomerase
39652	7227	Pex3	Peroxin 3
39653	7227	FucTA	-
39654	7227	Msh6	-
39655	7227	Prp31	-
39656	7227	CG6878	-
39657	7227	CG7011	-
39658	7227	CG6888	-
39659	7227	Tak1	TGF-beta activated kinase 1
39660	7227	Best4	Bestrophin 4
39661	7227	Best3	Bestrophin 3
39662	7227	CG7255	-
39663	7227	Toll-6	-
39665	7227	CG7804	-
39666	7227	Ran-like	-
39667	7227	CG13455	-
39668	7227	CG7276	-
39669	7227	CG7275	-
39670	7227	CG7272	-
39671	7227	CG7857	-
39672	7227	CG7841	-
39673	7227	Z600	-
39675	7227	Eip71CD	Ecdysone-induced protein 28/29kD
39676	7227	CG13454	-
39677	7227	mex1	midgut expression 1
39678	7227	yellow-k	-
39679	7227	CG7945	-
39681	7227	obst-H	obstructor-H
39682	7227	CrebA	Cyclic-AMP response element binding protein A
39683	7227	AGO2	Argonaute 2
39684	7227	CG7739	-
39685	7227	CG7427	-
39686	7227	dop	drop out
39687	7227	CG16979	-
39688	7227	mrn	marionette
39689	7227	CG12301	-
39690	7227	CG12304	-
39691	7227	CG7656	-
39693	7227	RhoGAP71E	Rho GTPase activating protein at 71E
39694	7227	CG7650	-
39695	7227	CG13449	-
39696	7227	comm3	-
39697	7227	CG7372	-
39700	7227	Eig71Ea	Ecdysone-induced gene 71Ea
39701	7227	Eig71Eb	Ecdysone-induced gene 71Eb
39703	7227	Eig71Ec	Ecdysone-induced gene 71Ec
39704	7227	Eig71Ed	Ecdysone-induced gene 71Ed
39706	7227	Eig71Ee	Ecdysone-induced gene 71Ee
39707	7227	Eig71Ef	Ecdysone-induced gene 71Ef
39708	7227	Eig71Eg	Ecdysone-induced gene 71Eg
39709	7227	Eig71Eh	-
39710	7227	Eig71Ei	-
39711	7227	Eig71Ej	-
39712	7227	Eig71Ek	-
39713	7227	CG7304	-
39714	7227	CG7579	-
39715	7227	pgant8	polypeptide GalNAc transferase 8
39716	7227	comm2	-
39717	7227	comm	commissureless
39719	7227	CG13445	-
39720	7227	fwe	flower
39721	7227	CkIIalpha-i1	CKII-alpha subunit interactor-1
39722	7227	DCP2	Decapping protein 2
39724	7227	CG12713	-
39725	7227	CG18081	-
39726	7227	CG15715	-
39727	7227	CG32150	-
39730	7227	pHCl	-
39732	7227	sff	sugar-free frosting
39733	7227	Pka-C3	Protein kinase, cAMP-dependent, catalytic subunit 3
39734	7227	GXIVsPLA2	-
39735	7227	elgi	early girl
39736	7227	CG17032	-
39737	7227	l(3)72Ab	lethal (3) 72Ab
39738	7227	CG10516	-
39739	7227	CG17026	-
39740	7227	CG17029	-
39741	7227	CG17028	-
39742	7227	CG17027	-
39744	7227	brm	brahma
39745	7227	Arl1	ADP ribosylation factor-like 1
39746	7227	DNApol-delta	DNA-polymerase-delta
39747	7227	Hip14	Huntingtin-interacting protein 14
39748	7227	CG5830	-
39749	7227	mRpS31	mitochondrial ribosomal protein S31
39750	7227	mib1	mind bomb 1
39751	7227	Notum	-
39752	7227	CG5895	-
39753	7227	Diap1	Death-associated inhibitor of apoptosis 1
39756	7227	CG13075	-
39757	7227	Tasp1	Taspase 1
39758	7227	CG5235	-
39759	7227	ClC-c	Chloride channel-c
39760	7227	CG13074	-
39761	7227	ATPsynbetaL	ATP synthase, beta subunit-like
39762	7227	CG5414	-
39763	7227	IntS9	Integrator 9
39764	7227	Zn72D	Zinc-finger protein at 72D
39765	7227	Taf4	TBP-associated factor 4
39766	7227	Strumpellin	-
39768	7227	SsRbeta	Signal sequence receptor beta
39769	7227	Trs20	TRAPP subunit 20 ortholog (S. cerevisiae)
39770	7227	elg1	elg1 homolog
39771	7227	CG5157	-
39772	7227	CG5151	-
39773	7227	CG13073	-
39774	7227	l(3)72Dn	lethal (3) 72Dn
39775	7227	CG5027	-
39776	7227	PDCD-5	Programmed Cell Death 5
39777	7227	MED10	Mediator complex subunit 10
39778	7227	l(3)72Dr	lethal (3) 72Dr
39779	7227	CG13055	-
39780	7227	CG13054	-
39781	7227	CG13071	-
39782	7227	CG13070	-
39783	7227	CG4950	-
39784	7227	CG13068	-
39785	7227	CG13067	-
39786	7227	CG13065	-
39787	7227	CG13050	-
39788	7227	CG13049	-
39789	7227	CG13048	-
39790	7227	CG13047	-
39791	7227	CG13046	-
39792	7227	CG13045	-
39793	7227	CG4962	-
39794	7227	CG4982	-
39795	7227	CG13044	-
39796	7227	CG13043	-
39797	7227	CG13063	-
39798	7227	CG13042	-
39799	7227	CG13062	-
39801	7227	CG13041	-
39802	7227	CG13060	-
39803	7227	CG13059	-
39804	7227	CG13040	-
39805	7227	CG13039	-
39806	7227	CG13058	-
39807	7227	CG33060	-
39808	7227	CG4998	-
39809	7227	mRpS34	mitochondrial ribosomal protein S34
39810	7227	CG4925	-
39811	7227	CG4933	-
39812	7227	Pdh	Photoreceptor dehydrogenase
39813	7227	CG45057	-
39814	7227	Cpr72Ea	Cuticular protein 72Ea
39815	7227	Cpr72Eb	Cuticular protein 72Eb
39816	7227	Cpr72Ec	Cuticular protein 72Ec
39817	7227	CG4842	-
39818	7227	roq	roquin
39819	7227	CG4753	-
39820	7227	CG4729	-
39821	7227	RAF2	RING-associated factor 2
39824	7227	Gagr	Gag-related
39825	7227	CG44836	-
39826	7227	fax	failed axon connections
39827	7227	TMS1	-
39828	7227	CG4573	-
39829	7227	Aats-tyr	Tyrosyl-tRNA synthetase
39831	7227	dsx-c73A	doublesex cognate 73A
39833	7227	aos	argos
39834	7227	CG33158	-
39835	7227	CG43373	-
39836	7227	st	scarlet
39839	7227	CG13033	-
39840	7227	CG4229	-
39841	7227	Mipp1	Multiple inositol polyphosphate phosphatase 1
39842	7227	mbf1	multiprotein bridging factor 1
39843	7227	nxf2	nuclear RNA export factor 2
39844	7227	Smn	survival motor neuron
39845	7227	Rpn12	Regulatory particle non-ATPase 12
39846	7227	UQCR-C2	Ubiquinol-cytochrome c reductase core protein 2
39847	7227	Syx8	Syntaxin 8
39849	7227	tra	transformer
39850	7227	spd-2	spindle defective 2
39854	7227	CG4098	-
39855	7227	Prosbeta6	Proteasome beta6 subunit
39856	7227	Su(P)	Suppressor of ref(2)P sterility
39857	7227	CG4101	-
39858	7227	Mo25	-
39860	7227	Baldspot	-
39861	7227	Galphaf	G protein alpha f subunit
39862	7227	zetaCOP	Coat Protein (coatomer) zeta
39863	7227	CG13032	-
39864	7227	Lasp	-
39865	7227	CG9692	-
39866	7227	Dab	Disabled
39867	7227	CG13031	-
39868	7227	CG13026	-
39869	7227	PGRP-SB2	-
39870	7227	PGRP-SB1	-
39871	7227	Dbp73D	Dead box protein 73D
39872	7227	CG9701	-
39873	7227	Nrt	Neurotactin
39874	7227	CG13025	-
39875	7227	CG9705	-
39876	7227	CG9706	-
39877	7227	Int6	Int6 homologue
39878	7227	CG9674	-
39879	7227	nudC	-
39880	7227	CG13024	-
39881	7227	TSG101	Tumor susceptibility gene 101
39882	7227	CG9669	-
39883	7227	CG9715	-
39884	7227	sina	seven in absentia
39885	7227	sinah	sina homologue
39886	7227	CG13029	-
39887	7227	Rh4	Rhodopsin 4
39888	7227	CG9951	-
39889	7227	Lmpt	Limpet
39894	7227	CG13023	-
39895	7227	CG11905	-
39896	7227	CG13022	-
39897	7227	Cpr73D	Cuticular protein 73D
39899	7227	Nc73EF	Neural conserved at 73EF
39900	7227	Exn	Ephexin
39902	7227	CG3764	-
39903	7227	CG6664	-
39904	7227	CG7728	-
39905	7227	CG6652	-
39906	7227	a10	antennal protein 10
39907	7227	Fit2	Fermitin 2
39908	7227	CG7730	-
39909	7227	Ilp8	Insulin-like peptide 8
